20150105,300523
20150421,375000
20150213,661000
20141008,350500
20141224,539500
20150402,392500
20140903,539000
20140512,750000
20140707,300000
20150427,330000
20141111,830000
20150408,600000
20150109,311000
20150403,320000
20141226,874000
20150316,784500
20140602,544000
20141115,700000
20140626,220000
20140603,550000
20140527,295832
20140911,1385000
20150107,326000
20141007,449950
20150501,216600
20140611,285000
20140623,265000
20140708,250000
20141211,650000
20150313,415000
20140710,250000
20140603,770000
20141029,344000
20140522,940000
20140528,960000
20141010,155000
20140627,257500
20140729,1395710
20150430,237100
20140515,400000
20150326,798500
20150403,486000
20141111,315000
20141003,610000
20150303,273000
20141107,980000
20140729,315000
20141028,515000
20141103,599950
20141105,575000
20141124,444950
20140912,650000
20150428,227500
20150430,280000
20150220,429900
20150114,320000
20150414,269000
20150128,398000
20150424,224000
20140717,891000
20141006,1443920
20140724,798000
20140721,178500
20150312,375000
20140620,1325000
20140828,902000
20140804,469995
20150327,645000
20140916,272500
20140804,260600
20140930,315500
20141113,526000
20140710,400000
20150121,315000
20140502,463000
20140530,3710000
20150102,147500
20140910,380000
20140821,440000
20150424,830000
20140515,1255000
20150416,498000
20140522,180000
20140910,710500
20141107,875000
20140618,206000
20141117,571000
20140729,200000
20140624,620000
20141209,266000
20140904,150000
20150107,1775000
20141205,660000
20141230,825000
20140630,550000
20150429,754000
20140718,675000
20141113,378000
20140823,453000
20140728,299000
20141016,500000
20141111,283000
20140822,419000
20140716,655000
20150319,505000
20140610,445434
20150423,595000
20141016,535000
20140724,386500
20150402,775000
20140710,231500
20150210,525000
20150330,324500
20150220,819000
20140826,399950
20140908,675900
20150408,701000
20140627,410000
20150316,589000
20140611,665000
20150217,810000
20140602,327000
20150210,353000
20141022,1375000
20140926,460000
20140512,300000
20141020,511000
20150109,270000
20150424,680000
20140919,436000
20140718,419000
20140612,223000
20140718,337000
20141215,424500
20141008,465000
20140717,464000
20150105,330000
20140917,579000
20140618,253779
20140723,324000
20140723,424900
20141027,333500
20150408,520000
20150427,670000
20140922,329780
20140624,314900
20140917,870000
20150303,385000
20141201,500000
20140516,341000
20150407,420000
20141016,310000
20150420,465000
20150416,900000
20150421,413100
20150209,1940000
20150422,595000
20140513,819900
20150107,499000
20140508,835000
20140709,599000
20140811,620000
20140624,218000
20150106,325000
20141014,811000
20140527,760000
20150408,219900
20140808,245000
20150318,349900
20141030,325000
20140616,429000
20140804,255000
20140514,420000
20150209,1050000
20140623,320000
20150323,597000
20150410,455000
20140926,214000
20140904,201000
20140729,630000
20150306,240000
20150206,303000
20140812,305950
20141105,269900
20140724,610000
20140819,292500
20140624,970000
20150330,677000
20150430,350000
20141215,425000
20140521,589000
20141029,549000
20150411,479000
20140519,215000
20150423,938000
20140507,475000
20150129,410000
20141224,434400
20141113,239000
20150325,425000
20141204,425000
20150413,462500
20140624,2700000
20140915,421000
20150407,760000
20150508,209000
20150512,377000
20140924,212000
20141208,258950
20150413,395000
20140619,232500
20141006,549950
20141003,158550
20140909,697000
20150330,487600
20150303,910000
20141226,381156
20140520,243000
20140707,339000
20150416,339000
20150324,252000
20150402,335000
20140926,490500
20140513,354901
20150416,776000
20140520,1100000
20140916,289000
20150424,800000
20150329,667750
20150424,411000
20141024,942500
20140718,208000
20141204,325088
20140805,604000
20140728,499100
20141111,362000
20140812,368500
20150505,605000
20141027,630000
20140813,249000
20141226,535000
20141028,330000
20140919,359000
20140722,645000
20140718,465000
20140724,291500
20141016,459000
20140609,750000
20141029,738000
20150409,465000
20150403,365000
20150204,510000
20140522,505000
20140812,267500
20141216,560000
20140527,585000
20140718,280000
20150323,334200
20150508,3400000
20141104,238000
20140509,985000
20140909,301000
20150422,342000
20150318,690000
20140815,300000
20141111,256000
20141022,270000
20150325,689000
20150324,130000
20150424,515000
20150127,550000
20140520,749950
20150407,325000
20140909,520000
20140723,165000
20141023,410500
20140721,450000
20141212,479950
20140811,450000
20150224,415000
20140926,500000
20140530,715000
20150423,289950
20150106,342500
20141104,410000
20141203,440000
20141015,249000
20150507,472000
20141009,235000
20141118,774900
20140821,452000
20150212,339000
20141219,395000
20150102,633000
20141121,267500
20140926,392500
20150408,889000
20150412,720000
20150312,415000
20140806,260000
20140616,690000
20140505,740000
20140906,255000
20140725,500000
20150309,535900
20141218,275000
20150427,1305000
20141125,575000
20140710,749000
20140620,395000
20150512,1190000
20140924,218000
20150513,288000
20141030,339950
20150318,561000
20141212,220000
20140520,250000
20150223,425000
20150416,878000
20150317,234900
20141119,240000
20140519,366500
20140721,229900
20140924,739000
20140811,476500
20140923,555000
20140609,743700
20150320,650000
20140721,290000
20141118,352000
20140609,234999
20140915,570000
20141010,1260000
20141027,218000
20150318,459000
20141104,550000
20141202,465000
20150513,419950
20140604,610000
20141015,333000
20150122,263500
20140723,425000
20140910,419000
20140811,749000
20141017,265000
20150407,575000
20150316,509007
20141002,525000
20140519,480000
20141205,550000
20140812,316000
20140617,250000
20140606,360000
20150414,244000
20140818,290000
20140820,462608
20141231,441000
20140909,437000
20140605,270000
20141126,1495000
20150327,700000
20141106,465000
20140618,264000
20150421,775000
20150211,189000
20150420,361500
20140719,374950
20150422,1550000
20140624,880000
20140612,489950
20140709,737500
20150220,415000
20140605,229000
20141208,310000
20140625,299950
20140630,765000
20150420,1328000
20140522,430000
20141201,364000
20141029,815000
20141121,476000
20141104,457500
20150325,945800
20150323,539950
20141001,585000
20150204,294900
20140519,339000
20150115,390000
20141231,460000
20141029,96500
20150420,310000
20150227,375000
20140623,347000
20140923,227950
20140507,500000
20140529,600000
20150417,840000
20141120,388000
20140813,322000
20140502,242500
20140717,361600
20140902,316500
20140605,647500
20141201,375000
20150327,540000
20140725,275000
20150209,1650000
20140812,600000
20140910,260000
20141008,577000
20140711,475000
20140610,525000
20150407,391000
20141029,950000
20140822,1400000
20140813,750000
20150129,322500
20150508,490000
20141003,124000
20141201,286950
20141010,799000
20141028,350000
20140714,570000
20150206,425000
20140507,160000
20140728,452000
20140521,249900
20140726,710000
20140905,389000
20140826,805000
20150430,310000
20150319,649950
20140903,310000
20141014,962000
20141007,240000
20140606,510000
20140602,687000
20140909,620000
20150322,1505000
20150507,1075000
20141126,575000
20140519,290000
20141121,333000
20150330,850000
20150403,1205000
20150107,937500
20140627,641000
20150408,281000
20150323,450000
20150424,285000
20150302,220000
20141105,300000
20150225,1326000
20141126,250000
20140513,345000
20140701,260000
20140903,785950
20140714,775000
20140613,499950
20150123,480000
20150313,448175
20150422,525000
20140702,334500
20150217,227490
20140710,569950
20141001,1059000
20140925,332220
20141212,95000
20140916,450000
20140618,415000
20150410,402500
20141110,279000
20140703,600000
20140624,395000
20141229,800000
20150106,430000
20141001,375000
20140619,475000
20141208,2630000
20141229,577000
20140805,402000
20150416,490000
20150114,1475000
20140815,229999
20141212,287000
20140611,530000
20140522,648360
20141205,338000
20141014,355000
20141028,369950
20140819,968060
20140728,650000
20140521,318989
20141217,578500
20141226,199950
20150406,304000
20141119,710000
20140715,432000
20141118,450000
20150323,999950
20141104,500000
20140729,680000
20150313,663500
20140822,585000
20140702,895000
20140925,450000
20150427,967000
20150414,510000
20140819,250000
20141017,419500
20141119,515000
20141229,305000
20150407,615000
20141218,580000
20140922,335000
20141030,675000
20140604,658588
20140926,240000
20140822,275000
20141104,382495
20140910,374000
20141201,400000
20141201,480000
20141120,440000
20141113,760000
20140506,533000
20150424,645000
20150129,184000
20141105,311000
20141120,418395
20141105,290000
20140708,674600
20150430,330000
20140815,772000
20140913,570000
20141002,618000
20140602,305000
20141111,450000
20140505,800000
20140716,293000
20141217,388500
20150120,389000
20150407,510000
20140724,150000
20140714,252000
20140724,375000
20140623,491234
20140516,254000
20141003,320000
20150407,1300000
20140507,794154
20150420,825000
20141020,267500
20140724,573000
20140721,549900
20140623,649000
20150327,216000
20150401,261500
20140805,558000
20150220,575000
20141223,405000
20141218,735000
20140627,464900
20150407,414000
20150429,337500
20150422,739999
20140807,650000
20150316,390000
20140918,350000
20140904,1245000
20140820,731000
20141029,270000
20150408,313100
20140515,190000
20140504,775000
20150401,220000
20150427,383900
20150106,344000
20150506,240000
20150305,255000
20140508,595000
20140505,497300
20140929,315000
20150116,370000
20141021,1450000
20150506,700000
20141113,572000
20150319,1250000
20140926,280000
20141231,614285
20140623,560000
20140825,392000
20140619,287000
20140717,400000
20150420,699999
20140702,175000
20141124,995000
20140513,675000
20150129,480000
20141009,267000
20140723,530000
20141031,903000
20150317,300000
20150427,540000
20150423,309000
20140906,724000
20140729,750000
20150110,325000
20150511,422000
20150413,390000
20140916,356000
20150210,1525000
20150217,856000
20150421,380000
20140929,1260000
20150428,320000
20140718,338900
20150213,190000
20141121,950000
20140711,230000
20141028,436300
20150113,579000
20141120,249900
20140804,538500
20150102,530200
20150323,188000
20140627,710000
20140714,265000
20141119,508500
20140627,1620000
20140513,625000
20150510,650000
20150116,300000
20140527,244000
20150408,725000
20150309,750000
20150501,245000
20140715,212000
20140815,780000
20141124,905000
20150306,615000
20140717,425000
20150305,825050
20150316,606000
20150316,355000
20150416,245000
20141231,241500
20140523,379000
20140602,270000
20140523,661254
20141226,865950
20141017,825000
20140909,270000
20141016,275000
20150420,122000
20140716,540000
20140616,385000
20140722,667000
20140521,260000
20140731,1650000
20140814,423000
20140815,265000
20140603,425000
20150206,605000
20141215,710000
20140623,299995
20150423,1350000
20141229,575000
20140604,760000
20140627,755000
20140514,310000
20140723,420000
20140529,723000
20150206,475000
20140718,639000
20141019,338500
20150122,536000
20150505,429000
20141211,725000
20140620,450000
20150506,810000
20140708,1087500
20140612,560000
20140624,600000
20150423,359000
20141105,832500
20141215,370000
20141120,300000
20140508,307000
20140718,705000
20140527,345000
20150213,369000
20140715,942500
20140620,329950
20140619,346150
20140506,279900
20141209,417400
20140811,1760000
20140530,299950
20141117,395000
20141029,340000
20140718,354000
20150504,415000
20150123,510000
20140821,450000
20140801,717550
20140626,249900
20140602,400000
20140603,605000
20150212,452500
20140506,609000
20140915,225000
20150506,775000
20140804,384500
20150227,930000
20141008,785000
20140723,394950
20150225,545000
20140630,235000
20140616,999000
20140529,525000
20150421,438000
20150402,575000
20140926,319000
20150507,750000
20140806,540000
20140721,346000
20150430,286651
20150320,432250
20141107,515000
20150421,541500
20140530,1365000
20140515,613000
20140507,313000
20140818,265000
20140822,310000
20140826,660000
20140716,375000
20150211,411753
20140527,304000
20141020,425000
20140722,337000
20150201,205000
20140627,735000
20150413,480000
20140622,500000
20150309,859000
20141009,1415000
20150120,440000
20150311,680000
20140626,285000
20140610,695000
20140929,232000
20141016,495000
20150205,215000
20140801,405000
20140505,770000
20140814,540000
20141230,424950
20150506,785000
20140728,690000
20140917,490000
20150505,261000
20140728,583800
20141211,608000
20141021,505000
20141105,635000
20140707,445000
20140610,199500
20150407,855000
20140725,715000
20150304,401000
20150409,277500
20140821,614306
20150203,804000
20141201,368000
20140808,401000
20140623,235000
20150429,708000
20141201,225000
20140623,389800
20150312,380000
20150202,510000
20140715,271900
20140524,347000
20140912,1030000
20140905,562000
20150209,500000
20150302,585000
20140625,346500
20150210,599000
20140814,220000
20150324,225000
20141208,360000
20141103,337000
20140628,314500
20141203,355000
20140925,482000
20150313,459950
20140516,540000
20141226,605000
20141217,287000
20150411,885000
20150424,175000
20140814,950000
20150314,420000
20140620,482500
20150506,435000
20140922,620000
20150429,415000
20150303,310000
20140924,390000
20141029,740000
20150305,306000
20141105,300000
20150505,1655000
20140604,532000
20141016,920000
20150105,490000
20140714,580000
20140904,362000
20150316,320000
20150501,514950
20150106,463000
20140712,492000
20140508,297950
20141017,575000
20150326,196000
20141208,465000
20150423,560000
20140701,729032
20141020,470000
20150217,562000
20150501,452000
20141018,1850000
20140718,679000
20140808,550000
20141202,355000
20141020,655500
20140922,591000
20141223,235000
20141117,925900
20140605,605004
20140903,727000
20140826,315500
20150122,657500
20140707,775000
20140805,300000
20141113,449000
20150219,110000
20150506,190000
20141117,265000
20150225,780000
20150413,250000
20141024,775000
20150210,447000
20140730,535000
20140812,500000
20141009,527950
20140518,575550
20150311,600000
20140804,367400
20150312,250000
20141203,350000
20140925,245000
20140523,383000
20150409,197400
20140520,120750
20150408,490000
20150120,535000
20141104,339888
20140729,799000
20140527,751750
20150326,314950
20140805,500000
20140909,925000
20141201,335000
20150415,229500
20140610,307000
20141105,929000
20141124,775000
20140929,305000
20140902,544500
20141010,785000
20141114,380000
20140612,860000
20150112,984000
20150501,777700
20140912,522000
20140922,365000
20150326,537000
20140604,119500
20150430,1175000
20150303,370000
20150401,1065000
20150508,455000
20140731,300000
20150408,625000
20140730,990000
20140814,294000
20150317,1084500
20140604,760500
20141223,599000
20140623,402101
20141117,567000
20141113,549950
20150316,825000
20140730,975000
20150313,389000
20150126,578000
20150430,328000
20141120,625000
20150430,535000
20140617,286800
20150223,535500
20150225,396000
20140513,777000
20140505,524000
20150507,750000
20150130,350000
20140929,365000
20140522,249950
20140701,435000
20140701,392000
20140918,408000
20140911,371000
20140530,490000
20150326,515000
20150423,730000
20140528,305000
20150220,522500
20150408,195000
20140925,770000
20141105,300000
20150311,246000
20141103,425000
20150305,501000
20140612,1184000
20140527,200000
20140512,420000
20150410,615000
20150428,529950
20150303,1563100
20150210,671500
20150428,213800
20150105,850000
20140612,920000
20150429,355000
20150311,240500
20150304,260000
20140804,415000
20150505,95000
20140826,806000
20141209,1275000
20140909,648000
20150211,186000
20140604,135000
20140926,352800
20150125,312000
20140924,387500
20150409,300000
20140709,245000
20141002,437850
20141016,345000
20150407,301000
20140805,580000
20140825,523500
20150218,162000
20141006,417500
20141215,499950
20141121,319000
20140729,1325000
20140624,455000
20141211,676000
20140923,252500
20150317,397000
20150312,309950
20141222,810000
20140527,499950
20140508,494000
20140819,385000
20150223,350000
20150325,322000
20140709,359000
20140822,640000
20140616,465000
20150423,894000
20140602,391000
20140729,575000
20140612,575000
20140815,4500000
20150108,770000
20150109,249000
20140818,344000
20140701,820000
20140521,525000
20140624,362500
20141015,260000
20150108,595000
20140730,615000
20140731,649000
20150401,235000
20140711,975000
20140505,780000
20150219,208000
20140711,397500
20140718,275000
20150306,260000
20150409,453000
20140922,404000
20141110,400000
20150327,700000
20141001,1325000
20141205,585000
20140515,423000
20140623,562500
20150224,589000
20140611,399950
20140707,555000
20140710,695000
20140916,749000
20150218,285000
20150130,465000
20140610,563000
20140822,500000
20150203,600000
20140724,409950
20150128,282000
20141014,280000
20140715,550000
20141110,415000
20140508,295000
20150403,585444
20140709,305000
20140718,325000
20140617,255000
20141024,475000
20141202,260000
20140814,400000
20140617,950000
20140811,314000
20141119,576925
20140909,425000
20140701,925000
20140915,695000
20140712,335000
20140605,492000
20150227,330000
20140716,289000
20140917,780000
20141117,847093
20140722,870515
20140828,285000
20140701,590000
20150302,428750
20140829,693000
20150213,334000
20140606,809950
20150305,218000
20150423,1025000
20140605,546000
20140610,350000
20150209,762500
20150206,856000
20140822,315000
20150129,231000
20150429,638500
20140617,1555000
20140519,305000
20150408,293000
20141002,228000
20140515,582800
20150409,650000
20150304,445000
20140618,820000
20150305,345000
20140821,352500
20141208,326995
20150501,1650000
20140505,657100
20150427,885000
20150429,545000
20140708,812000
20140710,263000
20140627,234000
20150511,390000
20140806,349950
20140708,333490
20150105,299950
20150225,735000
20140922,315000
20141217,300000
20140808,418900
20141126,425000
20140916,330000
20140531,587000
20140801,402000
20141113,310000
20141009,575000
20141219,770000
20141110,470000
20141009,424000
20140709,412000
20140609,475000
20150422,638000
20150417,884250
20141008,855000
20140806,650500
20141210,325000
20150121,410000
20150430,685000
20140506,367500
20141113,765000
20150227,643000
20140826,474950
20150326,427005
20150407,2510000
20150323,985000
20141125,592000
20140918,1530000
20140624,575000
20150421,660000
20140512,350000
20140509,312000
20140723,813500
20150109,335000
20140616,340000
20141212,330000
20150331,515000
20141202,545000
20140812,320000
20150421,425000
20140612,300000
20140604,586500
20140905,375000
20141204,340000
20140909,570000
20140728,458000
20150108,419000
20140721,1800000
20140626,710000
20140718,411000
20140619,499000
20150327,416000
20140902,787500
20140828,545000
20141219,538000
20150107,553000
20140701,485000
20150310,562500
20150302,469000
20140523,464600
20141028,830000
20141222,270000
20150116,919000
20140820,508000
20150320,450000
20140930,580000
20140910,431000
20140612,402000
20140512,615000
20140609,368000
20141002,304000
20150410,352000
20140905,624500
20140805,552500
20140821,338800
20150320,409000
20140828,399000
20150217,1600000
20141202,403000
20150409,340000
20140610,306888
20150202,442515
20141023,378950
20150424,560000
20140509,325000
20140924,600000
20141010,368500
20140701,616000
20140523,90000
20140512,1033890
20140922,525000
20150422,635000
20150213,678700
20140528,335000
20140929,455000
20150406,375000
20150310,425000
20150410,980000
20141022,320000
20140708,368000
20141016,193500
20141222,650000
20140604,375000
20140516,375000
20150219,475000
20141208,1315000
20150505,771005
20150217,156601
20140617,554000
20150313,970000
20150311,520000
20140711,206000
20150428,422000
20141003,597400
20150403,705000
20140909,738515
20140822,852000
20140826,575000
20150415,1240000
20141016,450000
20140911,248000
20140905,345000
20140818,380000
20140717,365000
20140528,355000
20140825,861000
20140715,1600000
20141218,565000
20141018,690000
20150412,280000
20150414,1247000
20140701,460000
20140731,775000
20150410,539000
20150205,160000
20150508,687500
20150512,2480000
20141119,378000
20141219,495000
20150227,720000
20141014,390000
20150209,565000
20140819,325000
20140617,1170000
20150311,317000
20141112,252000
20140613,577000
20140505,400000
20140916,400000
20140915,293000
20140508,753888
20140728,665000
20140523,132500
20150401,985000
20140508,1500000
20140520,879950
20141125,325500
20140617,350000
20140630,250000
20140816,320000
20141114,790000
20141118,810000
20140616,632500
20150309,438000
20141016,915000
20140923,292500
20141210,176000
20140519,485000
20150413,415000
20140530,325000
20141007,770126
20150326,333000
20140711,205000
20140812,261000
20150313,398500
20140605,499000
20140523,235000
20150330,270000
20150414,1705000
20141125,500000
20141117,540000
20140522,1170000
20150407,1557600
20141123,180250
20141028,865000
20140902,165000
20141112,870000
20140530,465000
20150310,335000
20150514,725000
20150427,299000
20140903,449000
20140521,332500
20150327,430000
20141014,561000
20141218,390000
20140604,390000
20140923,257500
20140718,730000
20140805,185000
20140919,309950
20140916,428000
20150511,935000
20150406,625000
20140603,375900
20150424,570000
20140929,314500
20150511,521000
20140808,318000
20141022,294950
20141125,195000
20140520,289000
20140822,412000
20140702,575000
20140527,1050000
20140916,509950
20141103,189000
20140919,715000
20140709,306000
20150505,1200690
20140616,410000
20140725,445000
20141117,445000
20140826,344000
20140906,320000
20150327,200000
20140611,214950
20141204,429000
20141103,435000
20140819,350000
20140624,457500
20140812,390000
20141121,299500
20140818,625000
20150202,359950
20150430,1065000
20140503,553000
20140820,2160000
20141212,645000
20140804,525000
20140731,370000
20140806,375000
20141003,857500
20150320,428000
20140825,270000
20141121,725000
20150415,949000
20140814,1200000
20140624,502000
20140912,250000
20140520,259900
20141120,342000
20140710,475000
20150105,600000
20150429,475000
20150324,432000
20141124,569000
20141201,230000
20141203,392000
20140609,605000
20141110,447000
20150112,265000
20141016,369000
20140508,134000
20140610,499950
20140603,325000
20140922,170000
20150412,285750
20150330,539950
20140604,2400000
20141022,395000
20150126,315000
20140807,210000
20141205,1175000
20141226,215000
20140808,225000
20150225,735000
20150305,284000
20150212,250000
20140620,1240000
20150506,495000
20150129,1490000
20150416,750000
20150219,385000
20150330,220000
20140519,446000
20141121,1815000
20150327,480000
20150429,272000
20150213,310597
20140613,485000
20140825,525000
20140804,580000
20141217,685000
20140521,1130000
20150122,170000
20150312,628000
20150401,540000
20140822,299500
20140806,300000
20150427,365000
20141021,460000
20141125,455000
20150506,500000
20150217,530000
